Project ID,Project Name,Project Approval Fiscal Year,Closing FY,Evaluation Date,Evaluation Type,IEG Outcome Ratings,IEG Bank Performance Ratings,IEG Quality at Entry Ratings,IEG Quality of Supervision Ratings,IEG Monitoring and Evaluation Quality Ratings,Global Practice,Practice Group,Region,Country,Country FCS Status,Country Lending Group,Agreement Type,Lending Instrument,Project Volume
P093470,EG-MORTGAGE FINANCE,2007,2012,26-06-2015,PPAR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Substantial,"Finance, Competitiveness and Innovation",EFI,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,IBRD,FIL,>=25 million & <50 million
P050484,Secondary Education Enhancement Project,1999,2013,30-10-2013,ICRR,Moderately Unsatisfactory,Unsatisfactory,Unsatisfactory,Unsatisfactory,Negligible,Education,HD,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,IDA,SIL,>=50 millon & <100 million
P082952,Early Childhood Education Enhancement Project (ECEEP),2005,2014,11-05-2015,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Modest,Education,HD,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,IBRD,SIL,>=10 million & <25 million
P095392,EG-Natural Gas Connections Project,2008,2015,30-10-2015,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,Energy & Extractives,INFRA,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,IBRD,SIL,>=50 millon & <100 million
P045499,The Second National Drainage Project,2000,2015,10-06-2016,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Modest,Water,SD,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,IBRD,SIL,>=50 millon & <100 million
P112346,Affordable Mortgage Finance DPL,2010,2015,08-11-2016,ICRR,Moderately Satisfactory,Satisfactory,Satisfactory,Satisfactory,Modest,"Finance, Competitiveness and Innovation",EFI,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,IBRD,DPL,>=100 million
P090073,Second Pollution Abatement Project,2006,2015,23-03-2017,PPAR,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Substantial,"Environment, Natural Resources & the Blue Economy",SD,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,IBRD,FIL,>=10 million & <25 million
P116011,Egypt  Enhancing Access to Finance for Micro and Small Enterprises,2010,2016,04-11-2016,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Modest,"Finance, Competitiveness and Innovation",EFI,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,IBRD,FIL,>=100 million
P119805,EG - Sanitation,2010,2016,27-04-2017,ICRR,Unsatisfactory,Unsatisfactory,Unsatisfactory,Unsatisfactory,Modest,Water,SD,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,RETF,SIL,less than 10 million
P094311,Integrated Sanitation& Sewerage Infrastructure Project,2008,2016,27-04-2017,ICRR,Unsatisfactory,Unsatisfactory,Unsatisfactory,Unsatisfactory,Modest,Water,SD,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,IBRD,SIL,>=100 million
P073977,EGYPT-Integrated Irrigation Improvement and Management Project,2005,2016,19-08-2022,PPAR,Moderately Satisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Modest,Water,SD,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,IBRD,SIL,>=100 million
P118090,EG-Enhanced Water Resources Management,2013,2017,17-07-2017,ICRR,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Modest,Water,SD,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,GEF,SIL,less than 10 million
P157704,"First Fiscal Consolidation, Sustainable Energy and Competitiveness DPF",2016,2017,24-06-2021,ICRR,Satisfactory,Satisfactory,,,,Energy & Extractives,INFRA,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,IBRD,DPL,>=100 million
P095925,Alexandria Coastal Zone Management Project (Under the Investment Fund for the Mediterranean Sea Large Marine Ecosystem),2010,2017,03-05-2018,ICRR,Satisfactory,Moderately Satisfactory,Satisfactory,Moderately Satisfactory,Substantial,"Environment, Natural Resources & the Blue Economy",SD,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,GEF,SIM,less than 10 million
P080228,Health Care Quality Improvement Project,2010,2017,29-05-2018,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Substantial,"Health, Nutrition & Population",HD,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,IBRD,SIL,>=50 millon & <100 million
P101201,Cairo Airport Development Project-TB2,2010,2017,25-09-2017,ICRR,Satisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Satisfactory,Substantial,Transport,INFRA,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,IBRD,SIL,>=100 million
P126339,Egypt Emergency Labor Intensive Investment Project,2012,2017,15-06-2018,ICRR,Moderately Satisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,Social Protection & Jobs,HD,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,IBRD,ERL,>=100 million
P117745,EGYPT-Farm-level Irrigation Modernization,2011,2018,19-08-2022,PPAR,Moderately Satisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Substantial,Water,SD,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,IBRD,IPF,>=100 million
P161228,"Second Fiscal Consolidation, Sustainable Energy & Competitiveness DPF",2017,2018,24-06-2021,ICRR,Satisfactory,Satisfactory,,,,Energy & Extractives,INFRA,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,IBRD,DPL,>=100 million
P130801,Regional Coordination for Improved Water Resources Mgt. & Capacity,2013,2018,28-09-2018,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Modest,Water,SD,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,GEF,IPF,less than 10 million
P146143,Emergency Employment Investment Project,2014,2018,20-12-2018,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,Social Protection & Jobs,HD,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,RETF,IPF,>=50 millon & <100 million
P116194,EG-Giza North Power Project,2010,2018,26-11-2018,ICRR,Satisfactory,Satisfactory,Moderately Satisfactory,Satisfactory,Substantial,Energy & Extractives,INFRA,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,IBRD,IPF,>=100 million
P120161,Second Integrated Sanitation and Sewerage Project - EG,2011,2019,21-11-2019,ICRR,Highly Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Modest,Water,SD,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,IBRD,IPF,>=100 million
P113416,Egypt - Wind Power Development Project,2010,2019,04-02-2021,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Modest,Energy & Extractives,INFRA,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,IBRD,IPF,>=50 millon & <100 million
P144305,EGYPT Energy/Social Safety Nets Sector Reforms Technical Assistance,2014,2019,17-09-2019,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,Energy & Extractives,INFRA,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,RETF,IPF,less than 10 million
P100047,EG-Ain Sokhna Power Project,2009,2019,06-05-2020,ICRR,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Modest,Energy & Extractives,INFRA,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,IBRD,IPF,>=100 million
P164079,"Third Fiscal Consolidation, Sustainable Energy & Competitiveness DPF",2018,2019,24-06-2021,ICRR,Satisfactory,Satisfactory,,,,Energy & Extractives,INFRA,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,IBRD,DPL,>=100 million
P117407,EG - Helwan South Power Project,2013,2019,19-11-2020,ICRR,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Substantial,Energy & Extractives,INFRA,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,IBRD,IPF,>=100 million
P168630,Private Sector Development for Inclusive Growth DPF,2019,2020,24-06-2022,ICRR,Moderately Satisfactory,Moderately Satisfactory,,,,"Finance, Competitiveness and Innovation",EFI,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,IBRD,DPL,>=100 million
P146244,Promoting Innovation for Inclusive Financial Access,2014,2020,31-12-2020,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,"Finance, Competitiveness and Innovation",EFI,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,IBRD,IPF,>=100 million
P101103,Egypt National Railways Restructuring Project,2009,2021,27-01-2022,ICRR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Negligible,Transport,INFRA,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,IBRD,IPF,>=100 million
P116230,Egypt: Sustainable POPs Management Project,2014,2022,01-02-2023,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Substantial,"Environment, Natural Resources & the Blue Economy",SD,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,GEF,IPF,less than 10 million
P153487,Equal Access and Simplified Environment for Investment (EASE) in Egypt,2016,2022,18-04-2023,ICRR,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Substantial,"Finance, Competitiveness and Innovation",EFI,Middle East And North Africa,"Egypt, Arab Republic of",0,IBRD,RETF,IPF,less than 10 million
P007145,HIGHWAYS IV,1968,1975,27-12-1974,PPAR,Satisfactory,,,,Not Rated,Other,Other,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,SIL,
P007143,HIGHWAYS III,1963,1975,27-12-1974,PPAR,Satisfactory,,,,Not Rated,Other,Other,Latin America And Caribbean,El Salvador,0,IBRD,IDA,SIL,
P007147,POWER(GAS TURB. TRAN,1971,1976,10-09-1975,PPAR,Satisfactory,,,,Not Rated,Other,Other,Latin America And Caribbean,El Salvador,0,IBRD,IDA,SIM,
P007146,EDUCATION,1969,1977,21-06-1977,PPAR,Satisfactory,,,,Not Rated,Other,Other,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,SIL,
P007149,POWER VI CERRON GRAN,1973,1980,27-06-1980,PPAR,Satisfactory,,,,Not Rated,Other,Other,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,SIL,
P007148,TELECOMMUNICATIONS I,1972,1980,03-04-1980,PPAR,Satisfactory,,,,Not Rated,Other,Other,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,SIM,
P007170,POWER TAL,1992,1998,31-12-1998,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Energy & Extractives,INFRA,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,TAL,>=10 million & <25 million
P007173,SV ENERGY SECTOR MODERNIZATION,1996,2002,30-06-2003,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Energy & Extractives,INFRA,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,SIL,>=25 million & <50 million
P007169,SV- BASIC EDUCATION,1996,2002,15-08-2002,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Education,HD,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,SIL,>=25 million & <50 million
P007167,AGRICULTURAL SECTOR REFORM AND INVESTMENT PROJECT,1993,2003,22-04-2004,ICRR,Moderately Satisfactory,Satisfactory,Unsatisfactory,Satisfactory,Not Rated,Agriculture and Food,SD,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,SIL,>=25 million & <50 million
P040824,SV COMPETITIVENESS ENHA,1996,2004,21-03-2005,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,"Finance, Competitiveness and Innovation",EFI,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,TAL,>=10 million & <25 million
P007163,EARTHQUAKE REC,1988,2004,30-03-2004,PPAR,Moderately Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Other,Other,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,ERL,>=50 millon & <100 million
P007174,Land Administration Project,1996,2005,30-06-2010,PPAR,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Not Rated,"Urban, Resilience and Land",SD,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,SIL,>=50 millon & <100 million
P050612,SV EDUCATION REFORM,1998,2006,15-06-2007,ICRR,Satisfactory,Highly Satisfactory,Highly Satisfactory,Highly Satisfactory,Substantial,Education,HD,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,APL,>=50 millon & <100 million
P093133,Programmatic Broad-Based Growth Development Support Loan,2005,2006,08-07-2008,ICRR,Satisfactory,Highly Satisfactory,Highly Satisfactory,Highly Satisfactory,Substantial,"Macroeconomics, Trade and Investment",EFI,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,DPL,>=100 million
P041680,SV SECONDARY EDUCATION,1998,2006,07-09-2006,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Education,HD,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,SIL,>=50 millon & <100 million
P094146,Second Broad-Based Growth Development Policy Loan,2006,2007,08-07-2008,ICRR,,Satisfactory,Satisfactory,,Non-Evaluable,"Macroeconomics, Trade and Investment",EFI,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,DPL,>=100 million
P078993,Excellence and Innovation in Secondary Education (EXITO),2006,2007,17-03-2008,ICRR,,Satisfactory,Satisfactory,,Modest,Education,HD,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,SIL,less than 10 million
P086953,Land Administration II,2005,2007,05-02-2008,ICRR,,Moderately Satisfactory,Moderately Satisfactory,,Negligible,Agriculture and Food,SD,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,SIL,>=25 million & <50 million
P088642,Social Protection Project,2006,2007,22-02-2008,ICRR,,Moderately Satisfactory,Moderately Satisfactory,,Substantial,Social Protection & Jobs,HD,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,SIL,less than 10 million
P007164,SV PUBLIC SECTOR MODERN,1997,2008,22-05-2008,ICRR,Moderately Satisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Negligible,Governance,EFI,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,TAL,>=10 million & <25 million
P067986,SV - Earthquake Emergency Recovery & Health Services Extension Project,2002,2011,24-12-2012,ICRR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Modest,"Health, Nutrition & Population",HD,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,ERL,>=100 million
P118036,Sustaining Social Gains for Economic Recovery,2010,2011,13-09-2011,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Modest,"Macroeconomics, Trade and Investment",EFI,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,DPL,>=100 million
P064919,JUDICIAL MODERNIZATION PROJECT,2003,2011,11-08-2011,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Modest,Governance,EFI,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,TAL,>=10 million & <25 million
P114910,El Salvador Public Finance and Social Sector DPL,2009,2011,12-06-2012,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,"Macroeconomics, Trade and Investment",EFI,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,DPL,>=100 million
P092202,Protected Areas Consolidation and Administration,2006,2012,14-10-2014,ICRR,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Substantial,"Environment, Natural Resources & the Blue Economy",SD,Latin America And Caribbean,El Salvador,0,IBRD,GEF,SIL,less than 10 million
P122699,PUBLIC FINANCE AND SOCIAL PROGRESS DPL,2011,2013,17-09-2013,ICRR,Moderately Satisfactory,Satisfactory,Satisfactory,Moderately Satisfactory,Substantial,"Macroeconomics, Trade and Investment",EFI,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,DPL,>=100 million
P122640,Disaster Risk Management Development Policy Loan with a CAT DDO,2011,2015,07-05-2015,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Modest,"Urban, Resilience and Land",SD,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,DPL,>=50 millon & <100 million
P117440,Income Support and Employability Project,2010,2017,23-04-2019,PPAR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Substantial,Social Protection & Jobs,HD,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,SIL,>=25 million & <50 million
P118026,Local Government Strengthening Project,2010,2017,17-01-2018,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Modest,"Urban, Resilience and Land",SD,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,SIL,>=50 millon & <100 million
P095314,Fiscal Management and Public Sector Performance Technical Assistance Loan,2010,2017,30-06-2017,ICRR,Unsatisfactory,Unsatisfactory,Moderately Unsatisfactory,Unsatisfactory,Negligible,Governance,EFI,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,TAL,>=10 million & <25 million
P117157,STRENGTHENING PUBLIC HEALTH CARE SYSTEM,2012,2018,29-04-2019,ICRR,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Modest,"Health, Nutrition & Population",HD,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,IPF,>=50 millon & <100 million
P126364,Education Quality Improvement Project,2012,2019,24-02-2020,ICRR,Moderately Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Substantial,Education,HD,Latin America And Caribbean,El Salvador,0,IBRD,IBRD,IPF,>=50 millon & <100 million
P000641,REHAB.IMPORT,1986,1992,30-06-1992,PPAR,Unsatisfactory,,,Unsatisfactory,Not Rated,Other,Other,Western And Central Africa,Equatorial Guinea,0,IBRD,IDA,SAL,>=10 million & <25 million
P000647,TA PETROLEUM II,1993,1997,01-07-2002,PPAR,Moderately Satisfactory,Unsatisfactory,Unsatisfactory,Unsatisfactory,Not Rated,Energy & Extractives,INFRA,Western And Central Africa,Equatorial Guinea,0,IBRD,IDA,TAL,less than 10 million
P000649,HEALTH IMPROVEMENT P,1992,2000,27-03-2000,ICRR,Unsatisfactory,Highly Unsatisfactory,Unsatisfactory,Highly Unsatisfactory,Not Rated,"Health, Nutrition & Population",HD,Western And Central Africa,Equatorial Guinea,0,IBRD,IDA,SIL,less than 10 million
P000770,ERITREA ECON REC REC,1993,1997,21-05-1998,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,"Macroeconomics, Trade and Investment",EFI,Eastern And Southern Africa,Eritrea,0,IDA,IDA,ERL,>=25 million & <50 million
P039264,COMMUNITY DEVELOPMENT FUND,1996,2002,24-06-2002,PPAR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Social Protection & Jobs,HD,Eastern And Southern Africa,Eritrea,0,IDA,IDA,SIL,>=10 million & <25 million
P044651,ER ROAD SECTOR ENGINEERING PROJECT,1997,2002,04-04-2003,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Transport,INFRA,Eastern And Southern Africa,Eritrea,0,IDA,IDA,SIL,less than 10 million
P050354,Human Resource Development Project,1998,2004,23-09-2004,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,Governance,EFI,Eastern And Southern Africa,Eritrea,0,IDA,IDA,SIL,>=50 millon & <100 million
P044674,Emergency Reconstruction,2001,2005,15-09-2006,ICRR,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Not Rated,"Finance, Competitiveness and Innovation",EFI,Eastern And Southern Africa,Eritrea,0,IDA,IDA,ERL,>=100 million
P043124,HEALTH PROJECT,1998,2005,02-06-2009,PPAR,Moderately Unsatisfactory,Moderately Satisfactory,Moderately Unsatisfactory,Satisfactory,Modest,"Health, Nutrition & Population",HD,Eastern And Southern Africa,Eritrea,0,IDA,IDA,SIL,>=10 million & <25 million
P065713,"HIV/AIDS, Malaria, STD & TB (HAMSET) Control Project",2001,2006,02-06-2009,PPAR,Moderately Satisfactory,Satisfactory,Satisfactory,Moderately Satisfactory,Modest,"Health, Nutrition & Population",HD,Eastern And Southern Africa,Eritrea,1,IDA,IDA,APL,>=25 million & <50 million
P068463,Integrated Early Childhood Development Project,2001,2007,27-12-2007,ICRR,Satisfactory,Satisfactory,Moderately Satisfactory,Satisfactory,Modest,Education,HD,Eastern And Southern Africa,Eritrea,1,IDA,IDA,SIL,>=25 million & <50 million
